latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
15.5457,-92.74689,301.67,0.49,0.41,2026-03-05,0733,N21,VIIRS,n,2.0NRT,287.44,0.93,N
15.71349,-93.03765,308.29,0.45,0.63,2026-03-17,0705,N21,VIIRS,n,2.0NRT,289.16,2.86,N
15.71741,-93.03484,324.71,0.45,0.63,2026-03-17,0705,N21,VIIRS,n,2.0NRT,285.03,1.99,N
15.71915,-93.03618,311.45,0.45,0.63,2026-03-17,0705,N21,VIIRS,n,2.0NRT,282.56,1.8,N
15.71849,-93.02499,312.19,0.39,0.36,2026-03-20,0750,N21,VIIRS,n,2.0NRT,289.05,2.6,N
15.7152,-93.02557,334.33,0.39,0.36,2026-03-20,0750,N21,VIIRS,n,2.0NRT,291.94,2.6,N
15.71465,-93.02213,316.43,0.39,0.36,2026-03-20,0750,N21,VIIRS,n,2.0NRT,288.54,2.6,N
15.73572,-93.13656,355.53,0.5,0.49,2026-04-02,1955,N21,VIIRS,n,2.0NRT,292.31,21.74,D
15.34802,-92.63791,342.74,0.53,0.5,2026-04-02,1955,N21,VIIRS,n,2.0NRT,297.29,7.29,D
15.74018,-93.13721,354.66,0.5,0.49,2026-04-02,1955,N21,VIIRS,n,2.0NRT,295,21.74,D
15.73966,-93.14145,338.71,0.5,0.49,2026-04-02,1955,N21,VIIRS,n,2.0NRT,296.03,10.74,D
15.42776,-92.55472,350.49,0.34,0.56,2026-04-07,2002,N21,VIIRS,n,2.0NRT,294.59,7.67,D
15.4281,-92.55173,341.62,0.34,0.56,2026-04-07,2002,N21,VIIRS,n,2.0NRT,293.74,7.67,D
15.43048,-92.55384,367,0.34,0.56,2026-04-07,2002,N21,VIIRS,h,2.0NRT,295.16,11.92,D
15.7885,-93.25613,331.92,0.47,0.4,2026-04-08,1945,N21,VIIRS,n,2.0NRT,301.68,9.07,D
15.43553,-92.53244,330.7,0.51,0.41,2026-04-08,1945,N21,VIIRS,n,2.0NRT,300.34,5.77,D
15.52902,-92.88974,332.46,0.49,0.4,2026-04-08,1945,N21,VIIRS,n,2.0NRT,298.84,5.15,D
15.61543,-93.04841,354.86,0.48,0.4,2026-04-08,1945,N21,VIIRS,n,2.0NRT,304.26,11.14,D
15.61974,-93.04433,334.41,0.48,0.4,2026-04-08,1945,N21,VIIRS,n,2.0NRT,301.09,9.54,D
15.61907,-93.04916,334.98,0.48,0.4,2026-04-08,1945,N21,VIIRS,n,2.0NRT,300.15,11.14,D
15.83275,-93.26385,335.5,0.48,0.4,2026-04-08,1945,N21,VIIRS,n,2.0NRT,299.47,4.34,D
15.83632,-93.26488,336.6,0.48,0.4,2026-04-08,1945,N21,VIIRS,n,2.0NRT,300.31,5.97,D
15.83427,-93.27146,308.92,0.48,0.48,2026-04-09,0816,N21,VIIRS,n,2.0NRT,289.86,1.32,N
15.50591,-92.51293,330.21,0.39,0.36,2026-04-09,1923,N21,VIIRS,l,2.0NRT,297.06,9.19,D
15.4802,-92.55119,341.96,0.41,0.45,2026-04-10,1906,N21,VIIRS,n,2.0NRT,301.44,10.03,D
15.59885,-92.91552,339.56,0.43,0.46,2026-04-10,1906,N21,VIIRS,n,2.0NRT,298.73,6,D
15.39863,-92.60468,331.43,0.42,0.61,2026-04-11,1845,N21,VIIRS,n,2.0NRT,293.14,3.81,D
15.61051,-93.04349,353.79,0.45,0.63,2026-04-11,1845,N21,VIIRS,n,2.0NRT,294.69,11.76,D
15.60842,-93.04177,346.37,0.45,0.63,2026-04-11,1845,N21,VIIRS,n,2.0NRT,295.22,13.26,D
15.78734,-92.9688,302.04,0.55,0.51,2026-04-12,0718,N21,VIIRS,n,2.0NRT,288.85,1.98,N
15.78448,-92.96731,318.36,0.55,0.51,2026-04-12,0718,N21,VIIRS,n,2.0NRT,290.23,4.25,N
15.78394,-92.96304,342.53,0.55,0.51,2026-04-12,0718,N21,VIIRS,n,2.0NRT,291.85,4.25,N
15.78852,-92.9617,304.15,0.55,0.51,2026-04-12,0718,N21,VIIRS,n,2.0NRT,289.61,4.25,N
15.78906,-92.96593,303.37,0.55,0.51,2026-04-12,0718,N21,VIIRS,n,2.0NRT,289.29,4.25,N
15.78176,-92.96183,307.55,0.55,0.51,2026-04-12,0718,N21,VIIRS,n,2.0NRT,289.22,3.19,N
15.78228,-92.96622,342.6,0.55,0.51,2026-04-12,0718,N21,VIIRS,n,2.0NRT,292.05,9.92,N
15.78634,-92.96038,300.03,0.55,0.51,2026-04-12,0718,N21,VIIRS,n,2.0NRT,289.71,1.39,N
15.78684,-92.96455,314.04,0.55,0.51,2026-04-12,0718,N21,VIIRS,n,2.0NRT,290.34,1.98,N
15.7831,-92.96868,346.54,0.42,0.61,2026-04-12,2008,N21,VIIRS,n,2.0NRT,298.45,4.86,D
15.77781,-92.96539,331.72,0.42,0.61,2026-04-12,2008,N21,VIIRS,n,2.0NRT,296.98,4.86,D
15.75323,-93.13702,342.73,0.4,0.6,2026-04-12,2008,N21,VIIRS,n,2.0NRT,299.42,6.1,D
15.77625,-92.9689,298.5,0.58,0.7,2026-04-13,0659,N21,VIIRS,n,2.0NRT,287.4,1.24,N
15.77581,-92.96442,307.27,0.58,0.7,2026-04-13,0659,N21,VIIRS,n,2.0NRT,287.65,1.91,N
15.77994,-92.9642,310.39,0.58,0.7,2026-04-13,0659,N21,VIIRS,n,2.0NRT,288.21,2.62,N
15.7804,-92.96857,298.57,0.58,0.7,2026-04-13,0659,N21,VIIRS,n,2.0NRT,287.66,2.62,N
15.77948,-92.95987,307.4,0.58,0.7,2026-04-13,0659,N21,VIIRS,n,2.0NRT,287.76,2.85,N
15.78202,-92.96192,306.26,0.58,0.7,2026-04-13,0659,N21,VIIRS,n,2.0NRT,288.11,2.75,N
15.82221,-93.24112,334.81,0.39,0.44,2026-04-13,1949,N21,VIIRS,n,2.0NRT,296.29,3.84,D
15.43475,-92.86957,333.97,0.4,0.44,2026-04-13,1949,N21,VIIRS,n,2.0NRT,301.42,2.26,D
15.49392,-92.51176,344.43,0.43,0.46,2026-04-13,1949,N21,VIIRS,n,2.0NRT,301.61,9.58,D
15.77555,-92.96147,340,0.4,0.44,2026-04-13,1949,N21,VIIRS,n,2.0NRT,301.34,5.08,D
15.75233,-93.13669,341.47,0.39,0.44,2026-04-13,1949,N21,VIIRS,n,2.0NRT,296.65,5.98,D
15.76031,-93.13803,333.15,0.39,0.44,2026-04-13,1949,N21,VIIRS,n,2.0NRT,296.48,4.99,D
15.82264,-93.23789,337.21,0.39,0.44,2026-04-13,1949,N21,VIIRS,n,2.0NRT,296.5,4.36,D
15.82652,-93.23921,339.37,0.39,0.44,2026-04-13,1949,N21,VIIRS,n,2.0NRT,297.09,5.94,D
15.82609,-93.24242,345.93,0.39,0.44,2026-04-13,1949,N21,VIIRS,n,2.0NRT,297.39,7.77,D
15.47934,-92.54466,301.81,0.34,0.56,2026-04-14,0822,N21,VIIRS,n,2.0NRT,285.95,1.73,N
15.77376,-92.95897,300.15,0.63,0.54,2026-04-14,0822,N21,VIIRS,n,2.0NRT,287.62,1.01,N
15.77271,-92.95789,336.5,0.39,0.36,2026-04-14,1930,N21,VIIRS,n,2.0NRT,302.8,2.92,D
15.64058,-93.0666,332.48,0.53,0.42,2026-04-15,1913,N21,VIIRS,n,2.0NRT,296.53,9.16,D
15.65407,-93.14374,333.6,0.41,0.37,2026-04-19,1938,N21,VIIRS,n,2.0NRT,298.26,3.87,D
15.5583,-92.85732,309.19,0.39,0.36,2026-04-21,0750,N21,VIIRS,n,2.0NRT,292.26,1.15,N
15.77618,-93.22373,330.27,0.56,0.52,2026-04-21,1900,N21,VIIRS,n,2.0NRT,296.43,10.15,D
15.77902,-93.22091,340.03,0.57,0.52,2026-04-21,1900,N21,VIIRS,n,2.0NRT,297.74,8.24,D
15.75701,-93.18362,338.55,0.56,0.52,2026-04-21,1900,N21,VIIRS,n,2.0NRT,296.09,3.47,D
15.65445,-93.13231,335.73,0.48,0.4,2026-04-24,1945,N21,VIIRS,n,2.0NRT,297.48,10.73,D
15.65385,-93.13667,331.7,0.48,0.4,2026-04-24,1945,N21,VIIRS,n,2.0NRT,295.39,10.73,D
15.81733,-92.79696,304.32,0.42,0.38,2026-04-26,0756,N21,VIIRS,n,2.0NRT,275.54,0.76,N
15.818,-92.80098,298.08,0.42,0.38,2026-04-26,0756,N21,VIIRS,n,2.0NRT,273.81,0.76,N
15.50756,-92.56747,330.92,0.42,0.61,2026-04-27,1845,N21,VIIRS,n,2.0NRT,299.22,3.42,D
15.76311,-93.20844,337.93,0.39,0.44,2026-04-29,1949,N21,VIIRS,n,2.0NRT,296.17,5.66,D
15.71877,-93.18695,336.45,0.39,0.44,2026-04-29,1949,N21,VIIRS,n,2.0NRT,298.75,2.26,D
15.65651,-93.13346,342.98,0.39,0.44,2026-04-29,1949,N21,VIIRS,n,2.0NRT,301.6,8.2,D
15.53257,-92.6068,332.09,0.42,0.45,2026-04-29,1949,N21,VIIRS,n,2.0NRT,302.17,4.92,D
15.72274,-93.18768,331.37,0.39,0.44,2026-04-29,1949,N21,VIIRS,n,2.0NRT,298.8,2.26,D
15.59539,-93.05499,332.8,0.53,0.42,2026-05-01,1913,N21,VIIRS,n,2.0NRT,301.93,5.93,D
15.59538,-93.05667,336.01,0.53,0.42,2026-05-01,1913,N21,VIIRS,n,2.0NRT,302.13,5.18,D
15.71992,-93.18919,333.92,0.36,0.57,2026-05-02,1851,N21,VIIRS,n,2.0NRT,301.06,2.69,D
15.88078,-92.98465,350.36,0.51,0.49,2026-05-04,1955,N21,VIIRS,n,2.0NRT,300.38,16.13,D
15.86347,-92.97655,342.47,0.51,0.49,2026-05-04,1955,N21,VIIRS,n,2.0NRT,297.18,11.3,D
15.86289,-92.98128,341.87,0.51,0.49,2026-05-04,1955,N21,VIIRS,n,2.0NRT,297.22,19.08,D
15.86169,-92.9911,336.8,0.51,0.49,2026-05-04,1955,N21,VIIRS,n,2.0NRT,297.81,5.67,D
15.87693,-92.97875,344.95,0.51,0.49,2026-05-04,1955,N21,VIIRS,n,2.0NRT,299.82,8.67,D
15.88144,-92.97934,334.55,0.51,0.49,2026-05-04,1955,N21,VIIRS,n,2.0NRT,298.84,8.67,D
15.86942,-92.97954,340.24,0.42,0.38,2026-05-05,1936,N21,VIIRS,n,2.0NRT,300.72,3.13,D
15.88057,-92.97082,331.86,0.43,0.38,2026-05-06,1917,N21,VIIRS,l,2.0NRT,305.36,5.7,D
15.91557,-92.98355,334.62,0.49,0.4,2026-05-10,1945,N21,VIIRS,l,2.0NRT,308.49,4.18,D
15.70401,-92.61298,302.08,0.43,0.38,2026-05-12,0756,N21,VIIRS,n,2.0NRT,286.37,0.66,N
15.87126,-92.99931,341.87,0.41,0.61,2026-05-14,2008,N21,VIIRS,n,2.0NRT,294.96,17.63,D
15.87171,-92.99519,367,0.41,0.61,2026-05-14,2008,N21,VIIRS,h,2.0NRT,297.53,17.63,D
15.87214,-92.99128,331.99,0.42,0.61,2026-05-14,2008,N21,VIIRS,n,2.0NRT,294.27,16.29,D
15.87798,-92.99225,304.79,0.58,0.7,2026-05-15,0701,N21,VIIRS,n,2.0NRT,287.79,2.29,N
15.87913,-92.99202,299,0.65,0.73,2026-05-15,0839,N21,VIIRS,n,2.0NRT,286.92,1.22,N
15.87019,-93.00681,297.52,0.65,0.73,2026-05-15,0839,N21,VIIRS,n,2.0NRT,286.93,1.13,N
15.88175,-92.98873,351.54,0.4,0.44,2026-05-15,1949,N21,VIIRS,n,2.0NRT,301.12,6.56,D
15.78927,-93.25239,334.98,0.39,0.44,2026-05-15,1949,N21,VIIRS,n,2.0NRT,301.97,2.89,D
15.87771,-92.98805,337.7,0.4,0.44,2026-05-15,1949,N21,VIIRS,n,2.0NRT,298.2,6.56,D
15.87631,-92.99921,330.88,0.4,0.44,2026-05-15,1949,N21,VIIRS,n,2.0NRT,296.68,4.01,D
15.88035,-92.99987,334.09,0.4,0.44,2026-05-15,1949,N21,VIIRS,n,2.0NRT,300.22,4.01,D
15.88927,-92.99338,309.94,0.63,0.54,2026-05-16,0822,N21,VIIRS,n,2.0NRT,290.64,3,N
15.88815,-92.98761,311.33,0.63,0.54,2026-05-16,0822,N21,VIIRS,n,2.0NRT,290.95,3,N
15.8844,-92.99457,317.19,0.63,0.54,2026-05-16,0822,N21,VIIRS,n,2.0NRT,290.87,3,N
15.8932,-92.98694,337.39,0.39,0.36,2026-05-16,1930,N21,VIIRS,n,2.0NRT,299.96,7.63,D
15.89267,-92.99053,340.62,0.39,0.36,2026-05-16,1930,N21,VIIRS,n,2.0NRT,299.3,4.52,D
15.88715,-92.98232,338.88,0.39,0.36,2026-05-16,1930,N21,VIIRS,n,2.0NRT,300.68,4.86,D
15.89098,-92.97923,338.99,0.39,0.36,2026-05-16,1930,N21,VIIRS,n,2.0NRT,301.07,4.86,D
15.89589,-92.9819,315.67,0.48,0.4,2026-05-17,0803,N21,VIIRS,n,2.0NRT,292.74,1.79,N
15.8951,-92.97733,319.3,0.48,0.4,2026-05-17,0803,N21,VIIRS,n,2.0NRT,292.57,1.24,N
15.89533,-93.00063,314.86,0.48,0.4,2026-05-17,0803,N21,VIIRS,n,2.0NRT,291.63,1.96,N
15.89457,-92.99623,310.37,0.48,0.4,2026-05-17,0803,N21,VIIRS,n,2.0NRT,291.8,2.89,N
15.89147,-92.97807,303.7,0.48,0.4,2026-05-17,0803,N21,VIIRS,n,2.0NRT,291.93,1.24,N
15.88783,-92.9788,312.16,0.48,0.4,2026-05-17,0803,N21,VIIRS,n,2.0NRT,292.03,2.01,N
15.89249,-93.00606,305.64,0.48,0.4,2026-05-17,0803,N21,VIIRS,n,2.0NRT,291.94,1.61,N
15.89066,-92.97334,303.17,0.48,0.4,2026-05-17,0803,N21,VIIRS,n,2.0NRT,291.59,1.24,N
15.89818,-92.99535,327.26,0.48,0.4,2026-05-17,0803,N21,VIIRS,n,2.0NRT,292.92,2.89,N
15.89741,-92.99081,328.75,0.48,0.4,2026-05-17,0803,N21,VIIRS,n,2.0NRT,293.26,2.89,N
15.89664,-92.98632,306.29,0.48,0.4,2026-05-17,0803,N21,VIIRS,n,2.0NRT,292.01,1.79,N
15.90033,-92.98203,341.23,0.52,0.41,2026-05-17,1913,N21,VIIRS,n,2.0NRT,303.74,6.38,D
15.90539,-92.99763,367,0.52,0.41,2026-05-17,1913,N21,VIIRS,h,2.0NRT,306.39,24.08,D
15.90085,-93.00146,336.65,0.52,0.41,2026-05-17,1913,N21,VIIRS,n,2.0NRT,304.35,14.48,D
15.90166,-92.9968,349.04,0.52,0.41,2026-05-17,1913,N21,VIIRS,n,2.0NRT,306.57,14.48,D
15.90245,-92.99223,349.21,0.52,0.41,2026-05-17,1913,N21,VIIRS,n,2.0NRT,305.3,9.7,D
15.89951,-92.98678,334.87,0.52,0.41,2026-05-17,1913,N21,VIIRS,n,2.0NRT,303.18,9.7,D
15.90114,-92.97736,345.36,0.52,0.41,2026-05-17,1913,N21,VIIRS,n,2.0NRT,303.3,6.38,D
15.89441,-92.97152,345.46,0.52,0.41,2026-05-17,1913,N21,VIIRS,n,2.0NRT,304.25,10.42,D
15.88988,-92.97527,334.59,0.52,0.41,2026-05-17,1913,N21,VIIRS,l,2.0NRT,305.4,4.33,D
15.88612,-92.9746,330.49,0.52,0.41,2026-05-17,1913,N21,VIIRS,l,2.0NRT,304.76,4.33,D
15.8869,-92.97012,330.88,0.52,0.41,2026-05-17,1913,N21,VIIRS,l,2.0NRT,303.94,3.84,D
15.88299,-93.11839,316.43,0.4,0.37,2026-05-18,0744,N21,VIIRS,n,2.0NRT,291.52,1.84,N
15.90895,-92.99605,305.57,0.39,0.36,2026-05-18,0744,N21,VIIRS,n,2.0NRT,287.15,1.73,N
15.87965,-93.11884,307.79,0.4,0.37,2026-05-18,0744,N21,VIIRS,n,2.0NRT,291.02,1.18,N
15.90915,-92.97459,305.24,0.43,0.46,2026-05-19,0724,N21,VIIRS,n,2.0NRT,289.77,1.91,N
15.87564,-93.11703,302.4,0.44,0.46,2026-05-19,0724,N21,VIIRS,n,2.0NRT,290.12,1.55,N
15.87985,-93.11615,320.63,0.44,0.46,2026-05-19,0724,N21,VIIRS,n,2.0NRT,291.17,2.29,N
15.88413,-93.11593,308.36,0.44,0.46,2026-05-19,0724,N21,VIIRS,n,2.0NRT,289.93,2.29,N
15.88614,-92.9619,304.86,0.43,0.46,2026-05-19,0724,N21,VIIRS,n,2.0NRT,290.09,0.9,N
15.88662,-92.96573,303.04,0.43,0.46,2026-05-19,0724,N21,VIIRS,n,2.0NRT,290.8,1.22,N
15.90442,-92.97108,313.36,0.43,0.46,2026-05-19,0724,N21,VIIRS,n,2.0NRT,291.21,1.91,N
15.97693,-93.06098,299.05,0.75,0.77,2026-05-26,0654,N21,VIIRS,n,2.0NRT,273.97,3.24,N
15.9657,-93.06614,338.79,0.49,0.4,2026-05-26,1945,N21,VIIRS,n,2.0NRT,295.51,7.43,D
15.96907,-93.05846,330.97,0.39,0.36,2026-05-27,1923,N21,VIIRS,l,2.0NRT,297.09,6.04,D
15.98471,-93.24064,336.71,0.4,0.37,2026-05-27,1923,N21,VIIRS,n,2.0NRT,300.78,6.75,D
15.98075,-93.04919,336.97,0.39,0.36,2026-05-27,1923,N21,VIIRS,n,2.0NRT,295.31,6.24,D
15.97742,-93.04868,338.44,0.39,0.36,2026-05-27,1923,N21,VIIRS,n,2.0NRT,295.66,6.24,D
15.97297,-93.05533,341.1,0.39,0.36,2026-05-27,1923,N21,VIIRS,n,2.0NRT,297,8.45,D
15.95436,-92.98531,334.01,0.42,0.61,2026-05-30,2008,N21,VIIRS,n,2.0NRT,293.34,8.19,D
16.04282,-93.15297,332.27,0.41,0.6,2026-05-30,2008,N21,VIIRS,n,2.0NRT,297.29,10.3,D
16.0432,-93.14941,337.88,0.41,0.6,2026-05-30,2008,N21,VIIRS,n,2.0NRT,297.05,10.3,D
16.0448,-93.13432,330.21,0.41,0.6,2026-05-30,2008,N21,VIIRS,n,2.0NRT,294.45,6.59,D
16.03741,-93.15118,367,0.41,0.6,2026-05-30,2008,N21,VIIRS,h,2.0NRT,299.99,10.3,D
16.03778,-93.14771,367,0.41,0.6,2026-05-30,2008,N21,VIIRS,h,2.0NRT,297.91,10.3,D
16.01785,-93.19919,352.42,0.39,0.44,2026-05-31,1949,N21,VIIRS,n,2.0NRT,302.06,6.37,D
15.98718,-93.07699,340.48,0.4,0.44,2026-05-31,1949,N21,VIIRS,n,2.0NRT,291.81,5.4,D
15.89682,-93.10001,331.85,0.39,0.36,2026-06-01,1930,N21,VIIRS,n,2.0NRT,295.71,9.47,D
15.93623,-93.00043,330.16,0.34,0.56,2026-06-03,1851,N21,VIIRS,n,2.0NRT,294.79,2.93,D
15.95721,-93.06731,336.32,0.32,0.55,2026-06-10,2002,N21,VIIRS,n,2.0NRT,287.46,3.59,D
15.95816,-93.1973,334.57,0.4,0.6,2026-06-15,2008,N21,VIIRS,n,2.0NRT,297.34,5.43,D
16.02011,-93.06071,348.96,0.4,0.44,2026-06-16,1949,N21,VIIRS,n,2.0NRT,287.11,8.27,D
15.93045,-93.25589,330.28,0.38,0.36,2026-06-17,1930,N21,VIIRS,l,2.0NRT,301.65,2.29,D
15.99373,-93.2039,330.01,0.53,0.42,2026-06-18,1913,N21,VIIRS,n,2.0NRT,296.42,5.43,D
16.01887,-93.06259,300.94,0.4,0.37,2026-06-19,0744,N21,VIIRS,n,2.0NRT,289.57,1.02,N
